mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.9518423080444336,0.33744966093136913,0.0407050609588623,0.0040427502157079276,0.3,0.01,3,50,0.5,"{'colsample_bytree': 0.3, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.5}",-0.3383899558306708,-0.32841201701669803,-0.3341316638896379,-0.3381044141761551,-0.33384769987364077,-0.33457715015736056,0.0036254241388823188,243
1.7291813373565674,0.18736356342140315,0.038899564743041994,0.01113562791835519,0.3,0.01,3,50,0.7,"{'colsample_bytree': 0.3, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.7}",-0.33797080723071876,-0.3281672604855525,-0.33395699546332736,-0.3378172592708893,-0.3335799923375703,-0.3342984629576116,0.003580292831304683,242
1.3578519821166992,0.07170547403303773,0.02842602729797363,0.003184271606734616,0.3,0.01,3,50,1.0,"{'colsample_bytree': 0.3, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 50, 'subsample': 1.0}",-0.3378020171268427,-0.3279332033997677,-0.33382552362738627,-0.3376180188003796,-0.3334075385758376,-0.3341172603060428,0.003596223516639373,239
2.5826858043670655,0.08368999365972565,0.028452539443969728,0.0021457791624796066,0.3,0.01,3,100,0.5,"{'colsample_bytree': 0.3, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.5}",-0.236467371356333,-0.23068254503207636,-0.2316479675907836,-0.23983855573046997,-0.2296093777688519,-0.23364916349570297,0.0038826885185133495,216
2.701407527923584,0.10956403714598516,0.035834455490112306,0.008787587281014598,0.3,0.01,3,100,0.7,"{'colsample_bytree': 0.3, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.7}",-0.23618703536754126,-0.2305651745961626,-0.23141276339424705,-0.23964945537335383,-0.22937820668105383,-0.2334385270824717,0.003872363692135709,215
2.7073697566986086,0.12234673826388597,0.03662443161010742,0.006780025010370127,0.3,0.01,3,100,1.0,"{'colsample_bytree': 0.3, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",-0.23604550677702227,-0.23032151621844993,-0.23116613687854723,-0.23948062622541638,-0.22917797743790125,-0.23323835270746743,0.0039021725619993054,214
6.892389011383057,0.20512099699638064,0.06798162460327148,0.04358414904600686,0.3,0.01,3,200,0.5,"{'colsample_bytree': 0.3, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.5}",-0.15920532276311938,-0.15719545731041074,-0.1522181053391268,-0.16739589057310492,-0.14920905989018368,-0.15704476717518911,0.006269472652468585,186
6.664305973052978,0.20635904107027236,0.050910425186157224,0.010777366794154307,0.3,0.01,3,200,0.7,"{'colsample_bytree': 0.3, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.7}",-0.15904964158050183,-0.15704676227045744,-0.152067477447342,-0.16719242888902894,-0.14903712177620385,-0.1568786863927068,0.006257035198227454,185
6.055541944503784,0.21337519566968902,0.047507524490356445,0.008011600530088413,0.3,0.01,3,200,1.0,"{'colsample_bytree': 0.3, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",-0.15897917293860891,-0.1568593695524006,-0.15198787038234657,-0.16708201731198805,-0.14882679355027473,-0.15674704474712378,0.0062799170487696995,184
2.0417778491973877,0.27237557818892855,0.033709239959716794,0.005727963122701831,0.3,0.01,5,50,0.5,"{'colsample_bytree': 0.3, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.5}",-0.3378503696898295,-0.328048125383059,-0.3337253278441213,-0.3377236743941654,-0.33339799006874454,-0.3341490974759839,0.0035900590430166684,241
1.9862051010131836,0.12889857483142186,0.027158403396606447,0.0036683264674512396,0.3,0.01,5,50,0.7,"{'colsample_bytree': 0.3, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.7}",-0.3375186356222475,-0.32778348484857656,-0.33353040603084133,-0.33740170687067206,-0.333237341930382,-0.3338943150605439,0.003559319772060052,238
1.644361686706543,0.13403750134262815,0.0277005672454834,0.003995600152887864,0.3,0.01,5,50,1.0,"{'colsample_bytree': 0.3, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 50, 'subsample': 1.0}",-0.33733570060026175,-0.3275427450164324,-0.33340440396857285,-0.33714527638637426,-0.33303122374946914,-0.33369186994422206,0.003564669560112264,236
3.0979302883148194,0.13945344821274447,0.04298501014709473,0.01777403532727052,0.3,0.01,5,100,0.5,"{'colsample_bytree': 0.3, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.5}",-0.23587372970276088,-0.23024831492632822,-0.23121272249186337,-0.23937966852565068,-0.22922533149834148,-0.2331879534289889,0.0038417734024155225,213
3.0211583614349364,0.12359104213131951,0.0374539852142334,0.005092953913937718,0.3,0.01,5,100,0.7,"{'colsample_bytree': 0.3, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.7}",-0.23560654319948493,-0.23011762442196287,-0.2309163264652572,-0.2391233756813116,-0.2290037306495624,-0.23295352008351583,0.003818349076906847,211
2.878470277786255,0.05607271882235137,0.04085507392883301,0.0031437140805854564,0.3,0.01,5,100,1.0,"{'colsample_bytree': 0.3, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",-0.23540522824930246,-0.2298709451619243,-0.2306609784517885,-0.23885453586730615,-0.22876606018914,-0.23271154958389229,0.0038166201604225955,209
6.160092306137085,0.09666173686811805,0.06863603591918946,0.005293454023589753,0.3,0.01,5,200,0.5,"{'colsample_bytree': 0.3, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.5}",-0.1588477908718275,-0.15693226707392127,-0.15187231454222025,-0.1670038277812542,-0.1490161705405612,-0.15673447416195688,0.006215748712267308,182
6.291460990905762,0.15429589986202707,0.07535233497619628,0.023693823841537696,0.3,0.01,5,200,0.7,"{'colsample_bytree': 0.3, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.7}",-0.15863957255631583,-0.1567104558789806,-0.15172353742388825,-0.16672030291909656,-0.14883114709311068,-0.15652500317427837,0.006175749800853528,180
6.4830310344696045,0.3099913629182918,0.058617687225341795,0.02377733754124124,0.3,0.01,5,200,1.0,"{'colsample_bytree': 0.3, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200, 'subsample': 1.0}",-0.15848639379540555,-0.1564641271114067,-0.15160481863411768,-0.16647173094689177,-0.14857384341935997,-0.15632018278143633,0.006164536524946635,178
1.8764962673187255,0.318482547754048,0.036904335021972656,0.007839410193514336,0.3,0.01,7,50,0.5,"{'colsample_bytree': 0.3, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.5}",-0.33783876785903966,-0.3280136175877679,-0.3336984055741964,-0.33772617632452095,-0.3333582660754271,-0.3341270466841904,0.0036022043359671464,240
3.2511478424072267,0.19565461360037514,0.05463600158691406,0.019240986598782542,0.3,0.01,7,50,0.7,"{'colsample_bytree': 0.3, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.7}",-0.3375242480112373,-0.3277605864034063,-0.3335123495237956,-0.3373779403477329,-0.3331967667789008,-0.3338743782130146,0.00356553416740054,237
3.6013211727142336,0.34833614883014374,0.052161550521850585,0.013563121994232026,0.3,0.01,7,50,1.0,"{'colsample_bytree': 0.3, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 50, 'subsample': 1.0}",-0.337331106589883,-0.32752100329055406,-0.33338625461331833,-0.33710482569412575,-0.3330022904666743,-0.3336690961309111,0.003564778616541255,235
5.831417512893677,0.2562699410666488,0.036310005187988284,0.0037037619699737683,0.3,0.01,7,100,0.5,"{'colsample_bytree': 0.3, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.5}",-0.2358681492993708,-0.23023829358655437,-0.23118161469446977,-0.2393825929252964,-0.2291922776310654,-0.23317258562735135,0.003853495580171426,212
4.3200936794281,0.7201954412070525,0.038677549362182616,0.007497957905026216,0.3,0.01,7,100,0.7,"{'colsample_bytree': 0.3, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.7}",-0.23560605896732034,-0.2301088343377238,-0.23091603072137765,-0.23911101861393555,-0.22897997359224803,-0.2329443832465211,0.003820549826521564,210
3.0216679096221926,0.1490825270661625,0.03418326377868652,0.0025747643970832077,0.3,0.01,7,100,1.0,"{'colsample_bytree': 0.3, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",-0.2354141260304076,-0.22985581165465616,-0.23064408191056968,-0.23883108050808743,-0.22875608857407062,-0.2327002377355583,0.003816471456536985,208
7.010340166091919,0.10255321439678917,0.055981683731079104,0.007369084000480001,0.3,0.01,7,200,0.5,"{'colsample_bytree': 0.3, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.5}",-0.15887638600775386,-0.1569508042743861,-0.15188825686210994,-0.1669853113950288,-0.1490028165608738,-0.1567407150200305,0.006212542244328274,183
6.716228389739991,0.3137826780637609,0.07370905876159668,0.032610553727834696,0.3,0.01,7,200,0.7,"{'colsample_bytree': 0.3, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.7}",-0.15867095300257528,-0.1567344872877055,-0.15173599909136448,-0.16672512671724674,-0.14884400433463163,-0.15654211408670474,0.0061745015007749985,181
5.640480613708496,0.16211177215907746,0.05088224411010742,0.004044849595957961,0.3,0.01,7,200,1.0,"{'colsample_bytree': 0.3, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'subsample': 1.0}",-0.15852703363494566,-0.15647654015458856,-0.1516380835516526,-0.1664536935647662,-0.14856848376326792,-0.15633276693384418,0.006157804449233378,179
1.6126543045043946,0.118747230016776,0.03183050155639648,0.0025218830997630125,0.3,0.1,3,50,0.5,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.5}",-0.13202635140170807,-0.13115130172456346,-0.12170545975111303,-0.14620308816872557,-0.11745508132711348,-0.12970825647464473,0.009937006318751043,72
1.6502098560333252,0.11739028878257417,0.03430099487304687,0.010539202319092278,0.3,0.1,3,50,0.7,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.7}",-0.1320397804869456,-0.13104089598601962,-0.12160667496796014,-0.14612450792173973,-0.1173702839074476,-0.12963642865402253,0.00994525653425539,71
1.6451797962188721,0.1736058896683693,0.030144739151000976,0.005213403888229029,0.3,0.1,3,50,1.0,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'subsample': 1.0}",-0.1320778041210132,-0.1308159018616809,-0.12180821956331685,-0.1457973863076036,-0.11748281047548903,-0.1295964244658207,0.009772525919344162,69
3.0080344676971436,0.06936287616480286,0.03565316200256348,0.003957963154608624,0.3,0.1,3,100,0.5,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.5}",-0.13212619048845262,-0.12868250561117553,-0.12033073883489456,-0.1462099975638523,-0.1163908263455452,-0.12874805176878407,0.010391225583594716,36
3.067898654937744,0.127741290367452,0.04670538902282715,0.011604373729574013,0.3,0.1,3,100,0.7,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.7}",-0.1318893174410103,-0.12820512569847495,-0.12012646644993673,-0.14560547567141177,-0.11622861869757663,-0.12841100079168208,0.010245340213023592,19
2.789289712905884,0.17223186934899032,0.044421148300170896,0.009327957435628448,0.3,0.1,3,100,1.0,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",-0.13157797201252835,-0.12831498714357398,-0.12050531065641157,-0.14466055986187554,-0.11609858204439198,-0.12823148234375628,0.00987948938830144,14
5.927853727340699,0.17708509546576706,0.06236453056335449,0.024848436736162795,0.3,0.1,3,200,0.5,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.5}",-0.13270478407304942,-0.12834442934485585,-0.12163646241474299,-0.14671116931497957,-0.11622425023570945,-0.12912421907666746,0.01044227017779087,49
6.153301763534546,0.1397502343884424,0.07617182731628418,0.04919636974344161,0.3,0.1,3,200,0.7,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'subsample': 0.7}",-0.13278109220036094,-0.1276946948815835,-0.12144146769784349,-0.14581385722040477,-0.11613131373155497,-0.1287724851463495,0.010209622481788475,38
5.712165021896363,0.16149659094840443,0.04422159194946289,0.004207376321056154,0.3,0.1,3,200,1.0,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'subsample': 1.0}",-0.13279146600256347,-0.12789803031566804,-0.12142618679123252,-0.14516847951636072,-0.11634875706475367,-0.1287265839381157,0.009940342993259306,31
1.7352607250213623,0.11579439396833636,0.03358016014099121,0.004348640525615117,0.3,0.1,5,50,0.5,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.5}",-0.13187237604048443,-0.13140050393811392,-0.1218688845735593,-0.14601373640169127,-0.11685949611643202,-0.12960299941405617,0.009999067855820094,70
1.658527660369873,0.07656448853704782,0.04685750007629395,0.02319532951579861,0.3,0.1,5,50,0.7,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.7}",-0.13167886039660096,-0.1312627450158813,-0.12156115097837308,-0.1455027811357705,-0.11685312507563184,-0.12937173252045153,0.009867423302032939,59
1.546248197555542,0.03928749705931205,0.03805665969848633,0.005987322247580685,0.3,0.1,5,50,1.0,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 50, 'subsample': 1.0}",-0.13114145775657132,-0.13050359594126715,-0.12160405449223366,-0.14512206289260937,-0.11677579945922402,-0.1290293941083811,0.009704579565730252,45
3.7275627136230467,0.15931547202223947,0.048996925354003906,0.009132803028343725,0.3,0.1,5,100,0.5,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.5}",-0.13194043007411016,-0.12951640869806136,-0.1209541438957164,-0.146339872771706,-0.11582178579902573,-0.12891452824772393,0.010468510854735045,43
3.963229751586914,0.27442228688888015,0.042569303512573244,0.005181824522635684,0.3,0.1,5,100,0.7,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.7}",-0.13225298976417751,-0.12845549561819727,-0.12034018076615194,-0.14569799106120343,-0.11573529283720525,-0.1284963900093871,0.010386319300619186,22
4.085603713989258,0.14134405343761372,0.06595096588134766,0.045346215030430626,0.3,0.1,5,100,1.0,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",-0.131160069901919,-0.12832998269717713,-0.1206619335265265,-0.14531276636043558,-0.11567656971169901,-0.12822826443955143,0.01015165444431982,13
6.144981718063354,0.46949965482415734,0.06637921333312988,0.003425152357078336,0.3,0.1,5,200,0.5,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.5}",-0.13366901011334384,-0.12929063469520333,-0.12247157852296384,-0.14776330440762203,-0.11618414188359164,-0.12987573392454493,0.010742231360070348,75
6.019831275939941,0.4015202861198307,0.0690849781036377,0.00902985380362062,0.3,0.1,5,200,0.7,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'subsample': 0.7}",-0.13429626774662218,-0.12857141540282588,-0.12235230262720033,-0.14730240331261577,-0.11617804700566407,-0.12974008721898564,0.01066834398872901,73
6.317491722106934,0.42448450960318007,0.06959705352783203,0.01994031755524123,0.3,0.1,5,200,1.0,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'subsample': 1.0}",-0.13319751919709527,-0.1283220358493324,-0.12218480543461736,-0.14649974613495434,-0.11634308449529661,-0.1293094382222592,0.010300345087206259,56
1.8864890575408935,0.1835158380609994,0.0316831111907959,0.0016367564655802563,0.3,0.1,7,50,0.5,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.5}",-0.13158740259126067,-0.13146421198768124,-0.1217939768608628,-0.14565955730664001,-0.11675006961609467,-0.12945104367250787,0.009912398342101449,62
1.9217648029327392,0.11843887568598503,0.04133005142211914,0.00917572165388337,0.3,0.1,7,50,0.7,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.7}",-0.1314894430582195,-0.13150730340837924,-0.12148881172432784,-0.1455928114848802,-0.11686490488790793,-0.12938865491274293,0.009906851261431955,61
2.0448692798614503,0.25806706246390715,0.040186595916748044,0.01710732577171882,0.3,0.1,7,50,1.0,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 50, 'subsample': 1.0}",-0.13129646436923767,-0.13060007220422878,-0.12183562983572123,-0.14531343011789022,-0.1167664637037597,-0.12916241204616755,0.009744923844420194,51
3.9465635776519776,0.1913787867145197,0.05353879928588867,0.010643376281771394,0.3,0.1,7,100,0.5,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.5}",-0.1320274225790953,-0.1293970816901734,-0.12064353232502789,-0.1460380417798276,-0.11587843214527375,-0.12879690210387956,0.010405937538004291,40
3.697628879547119,0.1371604987604007,0.06566753387451171,0.02768432836913093,0.3,0.1,7,100,0.7,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.7}",-0.13233308933180454,-0.1291330010643748,-0.12028663015835021,-0.14574824376791579,-0.11569294003203232,-0.12863878087089553,0.010430523532198652,27
3.415026044845581,0.1607024255246325,0.047303056716918944,0.0063173550726214655,0.3,0.1,7,100,1.0,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",-0.13156126382830438,-0.1282644388542535,-0.12143630480846435,-0.14543889540948654,-0.11554147690205109,-0.12844847596051195,0.010140599982044139,21
7.816230201721192,0.22212655781911703,0.07520627975463867,0.011689020539312906,0.3,0.1,7,200,0.5,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.5}",-0.13478718852718483,-0.13021385113706224,-0.1224498211389056,-0.1480044867003267,-0.11665553988107732,-0.13042217747691134,0.010782514504843965,89
8.152866220474243,0.5445653712246756,0.08509821891784668,0.007283620574006032,0.3,0.1,7,200,0.7,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.7}",-0.13457359317728862,-0.12971676262013485,-0.12230059668137067,-0.14914474121279828,-0.11619116314972483,-0.13038537136826345,0.011284868853759554,87
8.255287981033325,0.16586527661976594,0.07547569274902344,0.014680301954289082,0.3,0.1,7,200,1.0,"{'colsample_bytree': 0.3, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200, 'subsample': 1.0}",-0.13432128181773176,-0.1296740769476946,-0.1235503255408636,-0.14809502597963817,-0.11709127171810157,-0.13054639640080593,0.01051618266234203,94
2.11633186340332,0.2422228723736644,0.039200115203857425,0.009262150750926188,0.3,0.2,3,50,0.5,"{'colsample_bytree': 0.3, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.5}",-0.13192413463053873,-0.1289516103866591,-0.12134469859718641,-0.14623372949967794,-0.11550754830987552,-0.12879234428478753,0.010449771529160106,39
2.1071143627166746,0.17577268836059753,0.030378246307373048,0.003423733254729918,0.3,0.2,3,50,0.7,"{'colsample_bytree': 0.3, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 50, 'subsample': 0.7}",-0.13223093716945636,-0.1289912617687072,-0.12111730937205689,-0.14601875066502823,-0.11534686120370649,-0.12874102403579105,0.01047173885584039,33
1.7529108047485351,0.18504655849437646,0.04228925704956055,0.023150388929240595,0.3,0.2,3,50,1.0,"{'colsample_bytree': 0.3, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 50, 'subsample': 1.0}",-0.1312305093151502,-0.12846158463566046,-0.12038646717708205,-0.14477223299312622,-0.11626454808975856,-0.12822306844215553,0.00987314505434486,12
3.901312732696533,0.15477526273983283,0.0426030158996582,0.005263155282288055,0.3,0.2,3,100,0.5,"{'colsample_bytree': 0.3, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.5}",-0.13359380618563663,-0.12862189858048031,-0.12186285998796588,-0.14743835181192874,-0.11611071022055615,-0.12952552535731354,0.010741606095543147,65
3.9605644226074217,0.23663400030932855,0.054389572143554686,0.031185842065105485,0.3,0.2,3,100,0.7,"{'colsample_bytree': 0.3, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.7}",-0.1321357650794508,-0.1276802787199559,-0.1210832148750627,-0.14637075704942457,-0.11602811958724615,-0.12865962706222803,0.010427691852313391,28
3.3556827545166015,0.2740516205319455,0.044699811935424806,0.01199424525195354,0.3,0.2,3,100,1.0,"{'colsample_bytree': 0.3, 'learning_rate': 0.2, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",-0.13191592415598605,-0.12773176130200867,-0.1210895753869956,-0.1451592975355754,-0.11667510467927594,-0.12851433261196835,0.009844109285127257,23
